"date","region/province","lat","long","confirmed","deaths","recovered","active"
"2020-03-07","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-08","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-09","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-10","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-11","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-12","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-13","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-14","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-15","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-16","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-17","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-18","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-19","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-20","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-21","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-03-22","From Diamond Princess, Australia","35.444","139.638","0","0","0","0"
"2020-02-16","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-17","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-18","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-19","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-20","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-21","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-22","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-23","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-24","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-25","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-26","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-27","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-28","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-02-29","New South Wales, Australia","-33.869","151.209","4","0","4","0"
"2020-03-01","New South Wales, Australia","-33.869","151.209","6","0","4","2"
"2020-03-02","New South Wales, Australia","-33.869","151.209","6","0","4","2"
"2020-03-03","New South Wales, Australia","-33.869","151.209","13","0","4","9"
"2020-03-04","New South Wales, Australia","-33.869","151.209","22","1","4","17"
"2020-03-05","New South Wales, Australia","-33.869","151.209","22","1","4","17"
"2020-03-06","New South Wales, Australia","-33.869","151.209","26","1","4","21"
"2020-03-07","New South Wales, Australia","-33.869","151.209","28","1","4","23"
"2020-03-08","New South Wales, Australia","-33.869","151.209","38","2","4","32"
"2020-03-09","New South Wales, Australia","-33.869","151.209","48","2","4","42"
"2020-03-10","New South Wales, Australia","-33.869","151.209","55","2","4","49"
"2020-03-11","New South Wales, Australia","-33.869","151.209","65","2","4","59"
"2020-03-12","New South Wales, Australia","-33.869","151.209","65","2","4","59"
"2020-03-13","New South Wales, Australia","-33.869","151.209","92","2","4","86"
"2020-03-14","New South Wales, Australia","-33.869","151.209","112","2","4","106"
"2020-03-15","New South Wales, Australia","-33.869","151.209","134","2","4","128"
"2020-03-16","New South Wales, Australia","-33.869","151.209","171","2","4","165"
"2020-03-17","New South Wales, Australia","-33.869","151.209","210","4","4","202"
"2020-03-18","New South Wales, Australia","-33.869","151.209","267","5","4","258"
"2020-03-19","New South Wales, Australia","-33.869","151.209","307","5","4","298"
"2020-03-20","New South Wales, Australia","-33.869","151.209","353","6","4","343"
"2020-03-21","New South Wales, Australia","-33.869","151.209","436","6","4","426"
"2020-03-22","New South Wales, Australia","-33.869","151.209","669","6","4","659"
"2020-03-23","New South Wales, Australia","-33.869","151.209","669","6","4","659"
"2020-03-24","New South Wales, Australia","-33.869","151.209","818","7","4","807"
"2020-03-25","New South Wales, Australia","-33.869","151.209","1029","7","4","1018"
"2020-03-26","New South Wales, Australia","-33.869","151.209","1219","7","4","1208"
"2020-03-27","New South Wales, Australia","-33.869","151.209","1405","7","4","1394"
"2020-03-28","New South Wales, Australia","-33.869","151.209","1617","8","4","1605"
"2020-03-29","New South Wales, Australia","-33.869","151.209","1791","8","4","1779"
"2020-03-30","New South Wales, Australia","-33.869","151.209","2032","8","4","2020"
"2020-03-31","New South Wales, Australia","-33.869","151.209","2032","8","4","2020"
"2020-04-01","New South Wales, Australia","-33.869","151.209","2182","9","4","2169"
"2020-02-16","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-17","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-18","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-19","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-20","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-21","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-22","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-23","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-24","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-25","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-26","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-27","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-28","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-02-29","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-01","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-02","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-03","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-04","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-05","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-06","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-07","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-08","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-09","Northern Territory, Australia","-12.463","130.846","0","0","0","0"
"2020-03-10","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-11","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-12","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-13","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-14","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-15","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-16","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-17","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-18","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-19","Northern Territory, Australia","-12.463","130.846","1","0","0","1"
"2020-03-20","Northern Territory, Australia","-12.463","130.846","3","0","0","3"
"2020-03-21","Northern Territory, Australia","-12.463","130.846","3","0","0","3"
"2020-03-22","Northern Territory, Australia","-12.463","130.846","5","0","0","5"
"2020-03-23","Northern Territory, Australia","-12.463","130.846","5","0","0","5"
"2020-03-24","Northern Territory, Australia","-12.463","130.846","6","0","0","6"
"2020-03-25","Northern Territory, Australia","-12.463","130.846","6","0","0","6"
"2020-03-26","Northern Territory, Australia","-12.463","130.846","12","0","0","12"
"2020-03-27","Northern Territory, Australia","-12.463","130.846","12","0","0","12"
"2020-03-28","Northern Territory, Australia","-12.463","130.846","15","0","0","15"
"2020-03-29","Northern Territory, Australia","-12.463","130.846","15","0","0","15"
"2020-03-30","Northern Territory, Australia","-12.463","130.846","15","0","0","15"
"2020-03-31","Northern Territory, Australia","-12.463","130.846","17","0","0","17"
"2020-04-01","Northern Territory, Australia","-12.463","130.846","19","0","0","19"
"2020-02-16","Queensland, Australia","-28.017","153.4","5","0","0","5"
"2020-02-17","Queensland, Australia","-28.017","153.4","5","0","0","5"
"2020-02-18","Queensland, Australia","-28.017","153.4","5","0","0","5"
"2020-02-19","Queensland, Australia","-28.017","153.4","5","0","0","5"
"2020-02-20","Queensland, Australia","-28.017","153.4","5","0","0","5"
"2020-02-21","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-22","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-23","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-24","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-25","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-26","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-27","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-28","Queensland, Australia","-28.017","153.4","5","0","1","4"
"2020-02-29","Queensland, Australia","-28.017","153.4","9","0","1","8"
"2020-03-01","Queensland, Australia","-28.017","153.4","9","0","1","8"
"2020-03-02","Queensland, Australia","-28.017","153.4","9","0","1","8"
"2020-03-03","Queensland, Australia","-28.017","153.4","11","0","1","10"
"2020-03-04","Queensland, Australia","-28.017","153.4","11","0","1","10"
"2020-03-05","Queensland, Australia","-28.017","153.4","13","0","8","5"
"2020-03-06","Queensland, Australia","-28.017","153.4","13","0","8","5"
"2020-03-07","Queensland, Australia","-28.017","153.4","13","0","8","5"
"2020-03-08","Queensland, Australia","-28.017","153.4","15","0","8","7"
"2020-03-09","Queensland, Australia","-28.017","153.4","15","0","8","7"
"2020-03-10","Queensland, Australia","-28.017","153.4","18","0","8","10"
"2020-03-11","Queensland, Australia","-28.017","153.4","20","0","8","12"
"2020-03-12","Queensland, Australia","-28.017","153.4","20","0","8","12"
"2020-03-13","Queensland, Australia","-28.017","153.4","35","0","8","27"
"2020-03-14","Queensland, Australia","-28.017","153.4","46","0","8","38"
"2020-03-15","Queensland, Australia","-28.017","153.4","61","0","8","53"
"2020-03-16","Queensland, Australia","-28.017","153.4","68","0","8","60"
"2020-03-17","Queensland, Australia","-28.017","153.4","78","0","8","70"
"2020-03-18","Queensland, Australia","-28.017","153.4","94","0","8","86"
"2020-03-19","Queensland, Australia","-28.017","153.4","144","0","8","136"
"2020-03-20","Queensland, Australia","-28.017","153.4","184","0","8","176"
"2020-03-21","Queensland, Australia","-28.017","153.4","221","0","8","213"
"2020-03-22","Queensland, Australia","-28.017","153.4","259","0","8","251"
"2020-03-23","Queensland, Australia","-28.017","153.4","319","0","8","311"
"2020-03-24","Queensland, Australia","-28.017","153.4","397","0","8","389"
"2020-03-25","Queensland, Australia","-28.017","153.4","443","0","8","435"
"2020-03-26","Queensland, Australia","-28.017","153.4","493","1","8","484"
"2020-03-27","Queensland, Australia","-28.017","153.4","555","1","8","546"
"2020-03-28","Queensland, Australia","-28.017","153.4","625","1","8","616"
"2020-03-29","Queensland, Australia","-28.017","153.4","656","2","8","646"
"2020-03-30","Queensland, Australia","-28.017","153.4","689","2","8","679"
"2020-03-31","Queensland, Australia","-28.017","153.4","743","2","8","733"
"2020-04-01","Queensland, Australia","-28.017","153.4","781","2","8","771"
"2020-02-16","South Australia, Australia","-34.928","138.601","2","0","0","2"
"2020-02-17","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-18","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-19","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-20","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-21","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-22","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-23","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-24","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-25","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-26","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-27","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-28","South Australia, Australia","-34.928","138.601","2","0","2","0"
"2020-02-29","South Australia, Australia","-34.928","138.601","3","0","2","1"
"2020-03-01","South Australia, Australia","-34.928","138.601","3","0","2","1"
"2020-03-02","South Australia, Australia","-34.928","138.601","3","0","2","1"
"2020-03-03","South Australia, Australia","-34.928","138.601","3","0","2","1"
"2020-03-04","South Australia, Australia","-34.928","138.601","5","0","2","3"
"2020-03-05","South Australia, Australia","-34.928","138.601","5","0","2","3"
"2020-03-06","South Australia, Australia","-34.928","138.601","7","0","2","5"
"2020-03-07","South Australia, Australia","-34.928","138.601","7","0","2","5"
"2020-03-08","South Australia, Australia","-34.928","138.601","7","0","2","5"
"2020-03-09","South Australia, Australia","-34.928","138.601","7","0","2","5"
"2020-03-10","South Australia, Australia","-34.928","138.601","7","0","2","5"
"2020-03-11","South Australia, Australia","-34.928","138.601","9","0","2","7"
"2020-03-12","South Australia, Australia","-34.928","138.601","9","0","2","7"
"2020-03-13","South Australia, Australia","-34.928","138.601","16","0","3","13"
"2020-03-14","South Australia, Australia","-34.928","138.601","19","0","3","16"
"2020-03-15","South Australia, Australia","-34.928","138.601","20","0","3","17"
"2020-03-16","South Australia, Australia","-34.928","138.601","29","0","3","26"
"2020-03-17","South Australia, Australia","-34.928","138.601","29","0","3","26"
"2020-03-18","South Australia, Australia","-34.928","138.601","37","0","3","34"
"2020-03-19","South Australia, Australia","-34.928","138.601","42","0","3","39"
"2020-03-20","South Australia, Australia","-34.928","138.601","50","0","3","47"
"2020-03-21","South Australia, Australia","-34.928","138.601","67","0","3","64"
"2020-03-22","South Australia, Australia","-34.928","138.601","100","0","3","97"
"2020-03-23","South Australia, Australia","-34.928","138.601","134","0","6","128"
"2020-03-24","South Australia, Australia","-34.928","138.601","170","0","6","164"
"2020-03-25","South Australia, Australia","-34.928","138.601","170","0","6","164"
"2020-03-26","South Australia, Australia","-34.928","138.601","235","0","6","229"
"2020-03-27","South Australia, Australia","-34.928","138.601","257","0","6","251"
"2020-03-28","South Australia, Australia","-34.928","138.601","287","0","6","281"
"2020-03-29","South Australia, Australia","-34.928","138.601","299","0","6","293"
"2020-03-30","South Australia, Australia","-34.928","138.601","305","0","6","299"
"2020-03-31","South Australia, Australia","-34.928","138.601","337","0","6","331"
"2020-04-01","South Australia, Australia","-34.928","138.601","367","0","6","361"
"2020-02-16","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-17","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-18","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-19","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-20","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-21","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-22","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-23","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-24","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-25","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-26","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-27","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-28","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-02-29","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-03-01","Tasmania, Australia","-41.454","145.971","0","0","0","0"
"2020-03-02","Tasmania, Australia","-41.454","145.971","1","0","0","1"
"2020-03-03","Tasmania, Australia","-41.454","145.971","1","0","0","1"
"2020-03-04","Tasmania, Australia","-41.454","145.971","1","0","0","1"
"2020-03-05","Tasmania, Australia","-41.454","145.971","1","0","0","1"
"2020-03-06","Tasmania, Australia","-41.454","145.971","1","0","0","1"
